"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00107644","2001-07","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","44.2","","32.0",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","6.1",",0,23,+","0",",,0,31,+","0",",,0,31,+","4.1",",,0,10,","31.7",",0,03,","298.5",",,,0","17.0","","  23.9","1,,,0,0,2","17.0",",0","  26.7",",,,0,0,2","  21.1","1,,,0,0,2","  23.9",",,,0,0,2","  23.5","1,,,0,0,2","","","  26.4",",,,0,0,2","","","6.5",",,,0","0",",,,0","18.82",",0","26.65",",,,0","10.98",",,,0","277",",,,0"
"USC00107644","2001-08","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","82.5","","38.3",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","2.8",",0,01,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,16,","36.1",",0,06,","202.5",",,,0","33.2","","  23.9",",,,0,0,2","16.2",",0","  26.7","1,,,0,0,2","  18.3",",,,0,0,2","  21.1","1,,,0,0,2","  20.6",",,,0,0,2","","","  23.5","1,,,0,0,2","","","8.6",",,,0","0",",,,0","19.05",",0","30.18",",,,0","7.92",",,,0","191",",,,0"
"USC00107644","2002-02","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0","4,0","5",",0","1",",0","0",",0","26","2,0","3","1,0","15","1,0","27","1,0","24","3,0","0","3,0","0","3,0","-26.7","1,0,26,","381","2,,0,09,+","51","1,,0,20,+","12.7",",,0,08,","1.1","3,0,24,","","","","","  -0.6",",,,0,3,2","731.4","3,0","   0.0",",,,0,3,2","  -1.7",",,,0,3,2","  -1.1",",,,0,3,2","  -1.1",",,,0,3,2","","","  -0.8",",,,0,3,2","","","14.3",",,,0","153","1,,,0","-12.33","4,0","-7.96","3,,,0","-16.70","1,,,0","",""
"USC00107644","2002-04","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","","","11",",0","5",",0","0",",0","2","3,0","0","2,0","0","4,0","11","4,0","0","4,0","1","4,0","0","4,0","-5.6","4,0,24,+","51","3,,0,17,+","0","2,,0,30,+","8.4",",,0,16,","21.7","4,0,05,","0.0",",,,0","","","   5.0","2,,,0,3,2","","","   8.3","2,,,0,3,2","   1.1","2,,,0,3,2","   2.2","2,,,0,3,2","   2.6","2,,,0,3,2","","","   3.4","2,,,0,3,2","","","31.0",",,,0","0","2,,,0","6.05","8,0","11.54","4,,,0","0.56","4,,,0","396",",,,0"
"USC00107644","2002-10","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0",",0","10",",0","2",",0","0",",0","4",",0","3","1,0","0",",0","28",",0","1",",0","0",",0","0",",0","-12.8",",0,31,","127",",,0,31,+","76","1,,0,28,","3.8",",,0,01,","18.9",",0,10,","","","","","","","447.8",",0","","","","","","","","","","","","","","","12.5",",,,0","165","1,,,0","3.89",",0","12.06",",,,0","-4.29",",,,0","",""
"USC00107644","2002-12","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0",",0","19",",0","2",",0","0",",0","0","1,0","0",",0","2",",0","31",",0","12",",0","0",",0","0",",0","-25.0",",0,24,","0","1,,0,31,+","0",",,0,31,+","5.8",",,0,31,","8.3",",0,15,+","","","","","   0.6",",,,0,3,2","661.2",",0","   1.1",",,,0,3,2","  -1.7",",,,0,3,2","  -1.1",",,,0,3,2","  -0.6",",,,0,3,2","","","   0.0",",,,0,3,2","","","18.6",",,,0","0",",,,0","-3.00",",0","0.91",",,,0","-6.90",",,,0","",""
"USC00107644","2003-01","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","","","13",",0","5",",0","0",",0","24","1,0","0","1,0","1","2,0","27","2,0","15","2,0","0","2,0","0","2,0","-17.8","2,0,08,","152","1,,0,02,","13","1,,0,15,+","9.7",",,0,27,","6.7","2,0,31,","","","","","   0.6",",,,0,3,2","","","   0.6",",,,0,3,2","  -3.3",",,,0,3,2","  -2.2",",,,0,3,2","  -1.1",",,,0,3,2","","","  -0.5",",,,0,3,2","","","34.0",",,,0","31","1,,,0","-2.99","4,0","0.72","2,,,0","-6.70","2,,,0","",""
"USC00107644","2003-03","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0","3,0","13",",0","3",",0","0",",0","0",",0","0",",0","1","2,0","25","2,0","4","2,0","0","2,0","0","2,0","-18.3","2,0,01,","0",",T,0,04,+","0",",,0,31,+","4.8",",,0,14,","17.2","2,0,15,","","","","","   0.6",",,,1,3,2","479.3","2,0","   1.1",",,,0,3,2","  -1.7",",,,1,3,2","  -1.1",",,,0,3,2","  -0.3",",,,1,3,2","","","   0.3",",,,0,3,2","","","17.8",",,,0","0",",,,0","1.29","3,0","6.68","2,,,0","-4.10","2,,,0","",""
"USC00107644","2003-04","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0",",0","15",",0","3",",0","0",",0","2",",0","2",",0","0",",0","19",",0","0",",0","0",",0","0",",0","-11.1",",0,09,","51",",,0,26,","51",",,0,26,+","9.7",",,0,26,","20.6",",0,10,","","","","","   6.7","1,,,0,3,2","392.9",",0","   7.2","1,,,0,3,2","   1.1","1,,,0,3,2","   1.7","1,,,0,3,2","   3.6","1,,,0,3,2","","","   4.0","1,,,0,3,2","","","31.5",",,,0","102",",,,0","5.24",",0","11.91",",,,0","-1.44",",,,0","",""
"USC00107644","2003-05","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","6.4",",0","11",",0","4",",0","0",",0","2",",0","0",",0","0",",0","8",",0","0",",0","12",",0","2",",0","-7.8",",0,19,","51",",,0,06,","0",",,0,31,+","6.4",",,0,29,+","32.8",",0,29,+","","","","","   7.2",",,,0,3,2","239.1",",0","   7.8",",,,0,3,2","   5.0",",,,0,3,2","   6.1",",,,0,3,2","   6.5",",,,0,3,2","","","   6.9",",,,0,3,2","","","25.7",",,,0","0",",,,0","10.82",",0","18.46",",,,0","3.18",",,,0","",""
"USC00107644","2003-06","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","8.3",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","-1.1",",0,23,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,24,+","31.1",",0,17,","0.0",",,,0","","","   7.2",",,,0,3,2","108.2",",0","   7.8",",,,0,3,2","   7.2",",,,0,3,2","   7.8",",,,0,3,2","   7.2",",,,0,3,2","","","   7.8",",,,0,3,2","","","4.2",",,,0","0",",,,0","15.00",",0","23.93",",,,0","6.08",",,,0","296",",,,0"
"USC00107644","2003-07","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","70.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","4.4",",0,06,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.6",",0,23,","","","17.6","0","","","17.6",",0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","20.05",",0","30.98",",,,0","9.12",",,,0","",""
"USC00107644","2003-09","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","17",",0","0",",0","-4.4",",0,14,+","0",",,0,30,+","0",",,0,30,+","6.6",",,0,10,","31.1",",0,04,","","","","","  21.1","4,,,0,3,2","181.6",",0","  23.3","4,,,0,3,2","  11.7","4,,,0,3,2","  13.9","4,,,0,3,2","  16.2","4,,,0,3,2","","","  17.2","4,,,0,3,2","","","17.9",",,,0","0",",,,0","12.28",",0","21.79",",,,0","2.76",",,,0","",""
"USC00107644","2003-10","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","15",",0","0",",0","-12.8",",0,31,","0",",T,0,30,","0",",,0,31,+","3.8",",,0,29,","28.3",",0,01,","0.0",",,,0","","","  13.9",",,,0,3,2","274.7",",0","  14.4",",,,0,3,2","   8.3",",,,0,3,2","   9.4",",,,0,3,2","  11.8",",,,0,3,2","","","  12.5",",,,0,3,2","","","7.3",",,,0","0",",,,0","9.47",",0","17.81",",,,0","1.14",",,,0","117","1,,,0"
"USC00107644","2003-11","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0","1,0","15",",0","3",",0","0",",0","7",",0","4",",0","2","1,0","28","1,0","9","1,0","0","1,0","0","1,0","-18.3","1,0,22,","51",",,0,21,+","51",",,0,21,+","4.1",",,0,13,","12.2","1,0,19,","0.0","1,,,0","","","   8.9",",,,2,3,2","612.0","1,0","  10.0",",,,2,3,2","  -0.6",",,,2,3,2","   0.0",",,,2,3,2","   1.9",",,,2,3,2","","","   2.8",",,,2,3,2","","","17.8",",,,0","152",",,,0","-2.77","1,0","2.83","1,,,0","-8.37","1,,,0","210","1,,,0"
"USC00107644","2003-12","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0",",0","17",",0","4",",0","0",",0","14",",0","13",",0","0",",0","30",",0","14",",0","0",",0","0",",0","-12.2",",0,23,","356",",,0,31,","127",",,0,27,","3.8",",,0,25,","8.9",",0,01,","0.0",",,,0","","","   2.8",",,,0,3,2","628.5",",0","   3.3",",,,0,3,2","  -1.1",",,,0,3,2","  -0.6",",,,0,3,2","   0.4",",,,0,3,2","","","   0.9",",,,0,3,2","","","29.4",",,,0","609",",,,0","-1.94",",0","1.82",",,,0","-5.70",",,,0","293",",,,0"
"USC00107644","2004-01","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","15",",0","3",",0","0",",0","31",",0","13",",0","12",",0","31",",0","26",",0","0",",0","0",",0","-30.6",",0,05,","356",",,0,31,+","102",",,0,31,","5.1",",,0,07,","3.9",",0,30,","0.0",",,,0","","","   0.0",",,,0,3,2","850.7",",0","   0.0",",,,0,3,2","  -1.1",",,,0,3,2","  -0.6",",,,0,3,2","  -0.5",",,,0,3,2","","","  -0.3",",,,0,3,2","","","19.4",",,,0","506",",,,0","-9.11",",0","-3.96",",,,0","-14.26",",,,0","231",",,,0"
"USC00107644","2004-02","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","15",",0","4",",0","0",",0","27","2,0","12","1,0","5",",0","28",",0","16",",0","0",",0","0",",0","-27.2",",0,13,","356","2,,0,16,+","51","1,,0,16,+","4.3",",,0,18,","5.6",",0,19,+","","","","","   0.0",",,,0,3,2","705.5",",0","   0.6",",,,0,3,2","  -1.1",",,,0,3,2","  -0.6",",,,0,3,2","  -0.2",",,,0,3,2","","","   0.0",",,,0,3,2","","","27.3",",,,0","378","1,,,0","-5.99",",0","-0.80",",,,0","-11.19",",,,0","",""
"USC00107644","2004-03","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0","1,0","7",",0","1",",0","0",",0","6",",0","2",",0","0","1,0","26","1,0","2","1,0","1","1,0","0","1,0","-11.1","1,0,07,","127",",,0,03,","127",",,0,03,","2.5",",,0,26,","21.1","1,0,30,","","","","","   6.1",",,,1,3,2","459.4","1,0","   7.8",",,,1,3,2","   0.0",",,,1,3,2","   0.0",",,,1,3,2","   1.9",",,,1,3,2","","","   2.8",",,,1,3,2","","","5.9",",,,0","152",",,,0","3.02","1,0","9.85","1,,,0","-3.81","1,,,0","",""
"USC00107644","2004-04","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","3",",0","0",",0","-6.1",",0,11,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,28,","22.2",",0,27,","","","","","   9.4",",,,0,3,2","329.6",",0","  11.7",",,,0,3,2","   5.6",",,,0,3,2","   7.8",",,,0,3,2","   7.6",",,,0,3,2","","","   9.7",",,,0,3,2","","","17.9",",,,0","0",",,,0","7.35",",0","15.14",",,,0","-0.45",",,,0","",""
"USC00107644","2004-05","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0","1,0","15",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","10","1,0","0",",0","6",",0","0",",0","-2.2","1,0,15,+","0",",,0,31,+","0",",,0,31,+","8.4",",,0,28,","24.4",",0,04,","","","","","  13.3",",,,0,3,2","258.4",",0","  15.0",",,,0,3,2","   8.3",",,,0,3,2","  11.7",",,,0,3,2","  11.1",",,,0,3,2","","","  13.1",",,,0,3,2","","","28.7",",,,0","0",",,,0","9.73","1,0","16.54",",,,0","2.92","1,,,0","",""
"USC00107644","2004-06","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","3.0","0","3.0",",0","14",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","0.6",",0,17,","0",",,0,30,+","0",",,0,30,+","36.3",",,0,10,","28.3",",0,24,+","","","","","  18.3",",,,0,3,2","109.3",",0","  21.1",",,,0,3,2","  11.7",",,,0,3,2","  14.4",",,,0,3,2","  14.9",",,,0,3,2","","","  17.3",",,,0,3,2","","","66.6",",,,0","0",",,,0","14.79",",0","22.97",",,,0","6.61",",,,0","",""
"USC00107644","2004-07","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","","","6","4,0","3","4,0","0","4,0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","11.2","4,,0,22,","","","","","","","","","","","","","","","","","","","","","","","","","21.9","4,,,0","0",",,,0","","","","","","","",""
"USC00107644","2004-08","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","14.7","1,0","9",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","25","1,0","3","1,0","1.1","1,0,28,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,22,","32.2","1,0,14,+","0.0","1,,,0","","","  21.7",",,,1,3,2","67.5","1,0","  24.4",",,,1,3,2","  14.4",",,,1,3,2","  17.2",",,,1,3,2","  19.2",",,,1,3,2","19.20","1,,,0","  21.9",",,,1,3,2","21.88","1,,,0","20.4",",,,0","0",",,,0","16.57","1,0","26.22","1,,,0","6.93","1,,,0","205","1,,,0"
"USC00107644","2004-09","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","16",",0","0",",0","-3.3",",0,18,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,20,","27.2",",0,01,","0.0",",,,0","","","  15.6","2,,,0,3,2","197.0",",0","  21.1","4,,,0,3,2","   1.7","2,,,0,3,2","  11.7","4,,,0,3,2","  13.3","2,,,0,3,2","","","  14.8","4,,,0,3,2","","","20.7",",,,0","0",",,,0","11.77",",0","20.93",",,,0","2.60",",,,0","224",",,,0"
"USC00107644","2004-10","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0",",0","15",",0","8",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","7",",0","0",",0","-10.6",",0,31,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,20,","22.8",",0,08,","","","","","  12.8","1,,,0,3,2","343.4",",0","  17.8","1,,,0,3,2","   3.3","1,,,0,3,2","   6.1","1,,,0,3,2","   9.1","1,,,0,3,2","","","  11.4","1,,,0,3,2","","","70.3",",,,0","0",",,,0","7.26",",0","14.44",",,,0","0.07",",,,0","",""
"USC00107644","2004-11","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","1","1,0","27","1,0","3","2,0","0","2,0","0","2,0","-17.8","1,0,29,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","16.7","2,0,07,","0.0","1,,,0","","","   5.0",",,,2,3,2","499.0","2,0","   6.1",",,,2,3,2","  -6.7",",,,2,3,2","   1.1",",,,2,3,2","   2.4",",,,2,3,2","","","   3.2",",,,2,3,2","","","0.0",",,,0","0",",,,0","0.50","2,0","7.23","2,,,0","-6.22","1,,,0","149","1,,,0"
"USC00107644","2004-12","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","","","0.0",",0","9",",0","2",",0","0",",0","7",",0","1",",0","1",",0","31",",0","9",",0","0",",0","0",",0","-22.2",",0,23,","51",",,0,31,","51",",,0,31,","5.6",",,0,29,","7.8",",0,14,+","0.0",",,,0","","","   0.6","2,,,0,3,2","662.7",",0","   0.6","2,,,0,3,2","  -2.2","2,,,0,3,2","  -1.1","2,,,0,3,2","  -0.4","2,,,0,3,2","","","   0.0","2,,,0,3,2","","","13.9",",,,0","51",",,,0","-3.04",",0","1.38",",,,0","-7.47",",,,0","212",",,,0"
"USC00107644","2005-01","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0","1,0","17",",0","2",",0","0",",0","31",",0","9",",0","2",",0","31",",0","16","1,0","0","1,0","0","1,0","-25.0",",0,15,","406",",,0,08,","152",",,0,08,","4.8",",,0,16,","6.7","1,0,23,","","","","","   0.6",",,,0,3,2","715.9","1,0","   1.1",",,,0,3,2","  -0.6",",,,0,3,2","  -0.6",",,,0,3,2","  -0.2",",,,0,3,2","","","   0.1",",,,0,3,2","","","19.5",",,,0","532",",,,0","-5.50","1,0","-0.36","1,,,0","-10.65",",,,0","",""
"USC00107644","2005-02","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","9",",0","2",",0","0",",0","28",",0","4",",0","6",",0","28",",0","12",",0","0",",0","0",",0","-22.8",",0,18,","178",",,0,20,+","25",",,0,19,+","8.9",",,0,19,","7.2",",0,23,","","","","","   0.0","2,,,0,3,2","683.7",",0","   0.6","2,,,0,3,2","  -2.2","2,,,0,3,2","  -1.1","2,,,0,3,2","  -1.1","2,,,0,3,2","","","  -0.4","2,,,0,3,2","","","16.2",",,,0","100",",,,0","-6.09",",0","1.80",",,,0","-13.98",",,,0","",""
"USC00107644","2005-03","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","13",",0","5",",0","0",",0","6",",0","1",",0","0",",0","29",",0","0",",0","0",",0","0",",0","-14.4",",0,05,","76",",,0,01,","51",",,0,01,","15.7",",,0,23,","11.7",",0,21,","","","","","","","537.3",",0","   5.0","5,,,0,3,2","","","  -0.6","5,,,0,3,2","","","","","   1.6","5,,,0,3,2","","","36.0",",,,0","51",",,,0","1.00",",0","8.13",",,,0","-6.13",",,,0","",""
"USC00107644","2005-04","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","2",",0","0",",0","-10.0",",0,13,","0",",T,0,04,","0",",,0,30,+","15.2",",,0,18,","22.2",",0,24,+","","","","","   8.9","2,,,0,3,2","371.0",",0","  11.7","3,,,0,3,2","   0.6","2,,,0,3,2","   3.9","3,,,0,3,2","   5.2","2,,,0,3,2","","","   8.1","3,,,0,3,2","","","34.2",",,,0","0",",,,0","5.97",",0","14.51",",,,0","-2.58",",,,0","",""
"USC00107644","2005-05","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","17",",0","8",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","5",",0","0",",0","-5.6",",0,01,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,16,","23.9",",0,28,+","","","","","  13.9",",,,0,3,2","237.0",",0","  17.2",",,,0,3,2","   7.2",",,,0,3,2","  10.6",",,,0,3,2","  11.0",",,,0,3,2","","","  14.1",",,,0,3,2","","","57.2",",,,0","0",",,,0","10.69",",0","17.51",",,,0","3.87",",,,0","",""
"USC00107644","2005-06","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","3.3","0","3.3","1,0","17",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","15",",0","1",",0","-0.6","1,0,02,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,01,","32.2",",0,22,","","","","","  16.7",",,,0,3,2","147.6",",0","  19.4",",,,0,3,2","  10.0",",,,0,3,2","  12.8",",,,0,3,2","  13.5",",,,0,3,2","","","  16.5",",,,0,3,2","","","68.8",",,,0","0",",,,0","13.28","1,0","20.90",",,,0","5.66","1,,,0","",""
"USC00107644","2005-07","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","31.7","0","28.4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","3.3",",0,03,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,31,","33.9",",0,21,","","","22.8","0","  21.1",",,,0,3,2","22.8",",0","  23.3",",,,0,3,2","  15.6",",,,0,3,2","  18.3",",,,0,3,2","  18.5",",,,0,3,2","","","  21.3",",,,0,3,2","","","1.4",",,,0","0",",,,0","18.51",",0","28.74",",,,0","8.29",",,,0","",""
"USC00107644","2005-08","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","64.4","0","32.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,10,","35.0",",0,07,","20.8","2,,,0","48.9","0","  20.6",",,,0,3,2","26.1",",0","  23.3",",,,0,3,2","  15.6",",,,0,3,2","  18.9",",,,0,3,2","  18.8",",,,0,3,2","","","  21.6",",,,0,3,2","","","24.1",",,,0","0",",,,0","18.55",",0","28.42",",,,0","8.67",",,,0","1066",",,,0"
"USC00107644","2005-09","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","69.4","0","5.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","16",",0","0",",0","-0.6",",0,29,+","0",",,0,30,+","0",",,0,30,+","12.7",",,0,21,","31.1",",0,03,","62.2","2,,,0","203.1","0","  17.8","2,,,0,3,2","154.2",",0","  20.0","2,,,0,3,2","   9.4","2,,,0,3,2","  11.1","2,,,0,3,2","  13.0","2,,,0,3,2","","","  15.8","2,,,0,3,2","","","32.3",",,,0","0",",,,0","13.36",",0","22.11",",,,0","4.61",",,,0","198",",,,0"
"USC00107644","2005-10","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","69.4","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","5",",0","0",",0","-3.3",",0,06,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,26,","25.0",",0,01,","","","520.4","0","  11.1",",,,0,3,2","317.3",",0","  13.3",",,,0,3,2","   5.6",",,,0,3,2","   6.7",",,,0,3,2","   7.6",",,,0,3,2","","","   9.6",",,,0,3,2","","","30.1",",,,0","0",",,,0","8.10",",0","15.30",",,,0","0.89",",,,0","",""
"USC00107644","2005-11","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","69.4","0","0.0",",0","10",",0","4",",0","0",",0","7",",0","4",",0","0",",0","25",",0","5",",0","0",",0","0",",0","-13.3",",0,15,","51",",,0,30,+","76",",,0,25,","6.9",",,0,26,","16.1",",0,01,","","","1054.7","0","   7.2",",,,0,3,2","534.3",",0","   8.3",",,,0,3,2","   0.0",",,,0,3,2","   0.0",",,,0,3,2","   2.8",",,,0,3,2","","","   3.6",",,,0,3,2","","","21.3",",,,0","195",",,,0","0.52",",0","5.75",",,,0","-4.70",",,,0","",""
"USC00107644","2005-12","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","69.4","0","0.0",",0","16",",0","7",",0","0",",0","22",",0","0",",0","7",",0","28",",0","18",",0","0",",0","0",",0","-25.6",",0,07,","51",",,0,20,+","15",",,0,29,","12.2",",,0,28,","6.1",",0,25,","","","1809.8","0","   0.0",",,,0,3,2","755.1",",0","   0.0",",,,0,3,2","  -4.4",",,,0,3,2","  -3.3",",,,0,3,2","  -1.5",",,,0,3,2","","","  -1.2",",,,0,3,2","","","48.8",",,,0","46",",,,0","-6.03",",0","-2.04",",,,0","-10.01",",,,0","",""
"USC00107644","2006-01","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","18",",0","7",",0","0",",0","27",",0","6",",0","0",",0","31",",0","15",",0","0",",0","0",",0","-15.6",",0,25,","102",",,0,29,+","91",",,0,26,","17.3",",,0,02,","7.2",",0,14,","","","2490.4","0","","","680.6",",0","","","","","","","","","","","","","","","57.3",",,,0","364",",,,0","-3.62",",0","0.06",",,,0","-7.31",",,,0","",""
"USC00107644","2006-02","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","26",",0","2",",0","6",",0","27",",0","20",",0","0",",0","0",",0","-22.2",",0,18,","102",",,0,23,+","51",",,0,19,+","6.4",",,0,28,","7.2",",0,28,+","","","3208.3","0","","","717.9",",0","","","","","","","","","","","","","","","18.2",",,,0","115",",,,0","-7.31",",0","-1.88",",,,0","-12.73",",,,0","",""
"USC00107644","2006-03","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","13",",0","8",",0","0",",0","5",",0","4",",0","0",",0","31",",0","2",",0","0",",0","0",",0","-13.9",",0,10,+","51",",,0,08,","51",",,0,08,","7.9",",,0,06,","16.1",",0,25,","","","3769.3","0","","","561.0",",0","","","","","","","","","","","","","","","47.0",",,,0","139",",,,0","0.24",",0","5.42",",,,0","-4.94",",,,0","",""
"USC00107644","2006-04","43.8083","-111.7892","1525.5","REXBURG BYU IDAHO, ID US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","3",",0","2",",0","0",",0","11",",0","0",",0","2",",0","0",",0","-6.1",",0,18,","127",",,0,16,","127",",,0,16,","22.9",",,0,24,","23.3",",0,22,","","","4097.1","0","","","327.8",",0","","","","","","","","","","","","","","","85.3",",,,0","191",",,,0","7.41",",0","13.85",",,,0","0.96",",,,0","",""
