"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES"
"USW00014861","1973-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","15",",0","9",",0","0",",0","","","1",",0","0",",0","9",",0","0",",0","6",",0","0",",0","","","-4.4",",0,21,","","","25",",,0,17,","18.8",",,0,14,","26.1",",0,14,","2453.4","0","255.6",",0","79.2",",,,0","40.4",",X","38",",,,0","10.09",",0","15.27",",,,0","4.91",",,,0","8940",",X"
"USW00014861","1973-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","13.9","0","13.9",",0","15",",0","9",",0","1",",0","","","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","","","-2.8",",0,11,","","","13",",,0,10,","29.7",",,0,27,","28.9",",0,20,","2696.5","0","243.1",",0","117.6",",,,0","32.1",",X","13",",,,0","10.70",",0","14.94",",,,0","6.45",",,,0","7674",",X"
"USW00014861","1973-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","20.9","0","7.0",",0","18",",0","9",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","2.2",",0,05,","","","0",",T,0,15,+","30.5",",,0,24,","26.1",",0,28,+","2815.0","0","118.5",",0","101.2",",,,0","29.3",",X","0",",T,,0","14.74",",0","19.19",",,,0","10.28",",,,0","7824",",X"
"USW00014861","1973-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","153.6","0","132.7",",0","13",",0","11",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","12.2",",0,15,+","","","0",",,0,30,+","25.4",",,0,17,","32.8",",0,26,+","2815.0","0","0.0",",0","103.0",",,,0","49.7",",X","0",",,,0","22.76",",0","28.27",",,,0","17.24",",,,0","13992",",X"
"USW00014861","1973-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","316.4","0","162.8",",0","14",",0","8",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","11.7",",0,12,","","","0",",,0,31,+","11.2",",,0,21,","32.8",",0,08,","1.4","0","1.4",",0","53.6",",,,0","54.0",",X","0",",,,0","23.54",",0","28.73",",,,0","18.35",",,,0","14838",",X"
"USW00014861","1973-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","489.8","0","173.4",",0","10",",0","4",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","10.0",",0,23,","","","0",",,0,31,+","9.9",",,0,17,","35.0",",0,30,+","3.3","0","1.9",",0","32.3",",,,0","49.2",",X","0",",,,0","23.86",",0","28.69",",,,0","19.04",",,,0","12636",",X"
"USW00014861","1973-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","559.6","0","69.8",",0","9",",0","7",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","24",",0","5",",0","","","6.7",",0,19,","","","0",",,0,30,+","34.8",",,0,22,","35.0",",0,02,+","27.3","0","24.0",",0","101.4",",,,0","58.2",",X","0",",,,0","19.86",",0","25.23",",,,0","14.49",",,,0","12846",",X"
"USW00014861","1973-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","567.7","0","8.1",",0","11",",0","8",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","3.3",",0,30,+","","","0",",,0,31,+","25.7",",,0,29,","26.7",",0,04,","164.3","0","137.0",",0","100.1",",,,0","41.0",",X","0",",,,0","14.17",",0","19.14",",,,0","9.21",",,,0","8502",",X"
"USW00014861","1973-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","567.7","0","0.0",",0","11",",0","7",",0","0",",0","","","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","","","-3.9",",0,11,+","","","8",",,0,09,","24.6",",,0,25,","20.6",",0,15,","486.7","0","322.4",",0","77.5",",,,0","30.9",",X","8",",,,0","7.59",",0","11.64",",,,0","3.53",",,,0","5586",",X"
"USW00014861","1973-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","567.7","0","0.0",",0","12",",0","6",",0","0",",0","","","1",",0","0",",0","23",",0","7",",0","0",",0","0",",0","","","-10.0",",0,17,","","","38",",,0,09,","13.2",",,0,09,","18.3",",0,04,","1000.2","0","513.5",",0","50.7",",,,0","19.4",",X","52",",,,0","1.77",",0","5.07",",,,0","-1.54",",,,0","3390",",X"
"USW00014861","1974-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","11",",0","11",",0","0",",0","","","2",",0","0",",0","18",",0","10",",0","0",",0","0",",0","","","-13.3",",0,13,","","","56",",,0,09,","19.3",",,0,10,","17.8",",0,20,","1493.0","0","492.8",",0","80.7",",,,0","25.3",",X","104",",,,0","2.44",",0","6.53",",,,0","-1.65",",,,0","4578",",X"
"USW00014861","1974-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","14",",0","5",",0","0",",0","","","0",",0","0",",0","25",",0","8",",0","0",",0","0",",0","","","-12.2",",0,05,","","","13",",,0,25,","16.0",",,0,06,","15.6",",0,22,","2011.1","0","518.1",",0","46.6",",,,0","53.6",",X","29",",,,0","-0.17",",0","4.21",",,,0","-4.56",",,,0","9666",",X"
"USW00014861","1974-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","1.7","0","1.7",",0","15",",0","9",",0","0",",0","","","0",",0","0",",0","15",",0","0",",0","4",",0","0",",0","","","-11.7",",0,25,","","","5",",,0,24,","15.7",",,0,21,","25.0",",0,03,","2397.1","0","386.0",",0","76.4",",,,0","61.0",",X","5",",,,0","5.94",",0","11.12",",,,0","0.75",",,,0","13572",",X"
"USW00014861","1974-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","11.1","0","9.4",",0","16",",0","8",",0","0",",0","","","0",",0","0",",0","3",",0","0",",0","11",",0","0",",0","","","-3.9",",0,10,","","","5",",,0,09,+","8.6",",,0,22,","28.3",",0,28,","2602.6","0","205.5",",0","61.2",",,,0","56.1",",X","10",",,,0","11.80",",0","17.68",",,,0","5.91",",,,0","13386",",X"
"USW00014861","1974-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","41.1","0","30.0",",0","17",",0","10",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","0.6",",0,07,","","","0",",T,0,17,","34.5",",,0,12,","31.7",",0,14,","2715.3","0","112.7",",0","120.1",",,,0","51.8",",X","0",",T,,0","15.67",",0","21.39",",,,0","9.95",",,,0","13872",",X"
"USW00014861","1974-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","96.1","0","55.0",",0","14",",0","10",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","10.6",",0,03,","","","0",",,0,30,+","37.8",",,0,30,","31.1",",0,09,","2730.5","0","15.2",",0","115.6",",,,0","45.8",",X","0",",,,0","19.66",",0","24.88",",,,0","14.44",",,,0","12438",",X"
"USW00014861","1974-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","240.8","0","144.7",",0","10",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","12.2",",0,12,","","","0",",,0,31,+","13.2",",,0,23,","33.3",",0,04,","0.0","0","0.0",",0","58.7",",,,0","59.7",",X","0",",,,0","23.00",",0","28.96",",,,0","17.04",",,,0","16398",",X"
"USW00014861","1974-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","371.1","0","130.3",",0","12",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","12.8",",0,06,","","","0",",,0,31,+","24.4",",,0,17,","31.7",",0,02,","0.0","0","0.0",",0","93.2",",,,0","43.2",",X","0",",,,0","22.54",",0","27.66",",,,0","17.41",",,,0","11100",",X"
"USW00014861","1974-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","393.6","0","22.5",",0","11",",0","6",",0","3",",0","","","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","1.7",",0,24,","","","0",",,0,30,+","46.0",",,0,13,","29.4",",0,12,","81.8","0","81.8",",0","142.9",",,,0","48.5",",X","0",",,,0","16.36",",0","21.47",",,,0","11.25",",,,0","10806",",X"
"USW00014861","1974-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","397.0","0","3.4",",0","8",",0","2",",0","0",",0","","","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","","","-2.8",",0,19,","","","0",",T,0,20,+","14.0",",,0,16,","25.6",",0,06,","316.4","0","234.6",",0","26.4",",,,0","53.3",",X","0",",T,,0","10.88",",0","16.65",",,,0","5.10",",,,0","11118",",X"
"USW00014861","1974-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","397.6","0","0.6",",0","10",",0","7",",0","0",",0","","","0",",0","0",",0","10",",0","1",",0","3",",0","0",",0","","","-5.0",",0,27,","","","13",",,0,26,","15.5",",,0,20,","23.9",",0,01,","649.9","0","333.5",",0","58.4",",,,0","40.9",",X","18",",,,0","7.24",",0","11.35",",,,0","3.12",",,,0","7326",",X"
"USW00014861","1974-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","397.6","0","0.0",",0","22",",0","10",",0","0",",0","","","4",",0","0",",0","23",",0","3",",0","0",",0","0",",0","","","-7.8",",0,10,","","","175",",,0,02,","25.1",",,0,01,","11.1",",0,23,","1168.7","0","518.8",",0","113.1",",,,0","22.8",",X","438",",,,0","1.60",",0","4.52",",,,0","-1.33",",,,0","3990",",X"
"USW00014861","1975-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","17",",0","10",",0","1",",0","","","4",",0","0",",0","22",",0","5",",0","0",",0","0",",0","","","-12.2",",0,15,","","","99",",,0,18,","25.7",",,0,29,","18.9",",0,29,","1689.9","0","521.2",",0","80.3",",,,0","43.0",",X","280",",,,0","1.52",",0","5.17",",,,0","-2.13",",,,0","7734",",X"
"USW00014861","1975-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","15",",0","9",",0","1",",0","","","3",",0","0",",0","20",",0","6",",0","0",",0","0",",0","","","-16.1",",0,10,","","","104",",,0,12,","51.6",",,0,23,","18.9",",0,22,","2171.8","0","481.9",",0","107.0",",,,0","26.7",",X","272",",,,0","1.12",",0","4.50",",,,0","-2.26",",,,0","4812",",X"
"USW00014861","1975-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","14",",0","8",",0","0",",0","","","2",",0","0",",0","19",",0","5",",0","0",",0","0",",0","","","-9.4",",0,09,","","","89",",,0,14,","21.1",",,0,12,","19.4",",0,24,","2637.1","0","465.3",",0","105.2",",,,0","22.0",",X","143",",,,0","3.32",",0","7.71",",,,0","-1.06",",,,0","4896",",X"
"USW00014861","1975-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","","","0",",0","0",",0","10",",0","1",",0","6",",0","0",",0","","","-6.7",",0,04,","","","20",",,0,03,","31.0",",,0,25,","23.9",",0,23,","2954.8","0","317.7",",0","60.4",",,,0","41.3",",X","20",",,,0","7.74",",0","13.17",",,,0","2.32",",,,0","9834",",X"
"USW00014861","1975-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","58.9","0","58.9",",0","14",",0","9",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","6.1",",0,07,","","","0",",,0,31,+","22.4",",,0,01,","31.1",",0,22,+","2997.6","0","42.8",",0","77.3",",,,0","44.3",",X","0",",,,0","18.85",",0","24.77",",,,0","12.94",",,,0","11820",",X"
"USW00014861","1975-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","170.3","0","111.4",",0","11",",0","9",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","","","8.9",",0,09,","","","0",",,0,30,+","21.1",",,0,11,","32.8",",0,22,","3013.6","0","16.0",",0","75.4",",,,0","49.1",",X","0",",,,0","21.51",",0","26.47",",,,0","16.55",",,,0","13266",",X"
"USW00014861","1975-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","324.9","0","154.6",",0","13",",0","8",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","13.3",",0,26,+","","","0",",,0,31,+","48.3",",,0,03,","34.4",",0,31,","0.0","0","0.0",",0","106.5",",,,0","60.6",",X","0",",,,0","23.32",",0","29.31",",,,0","17.33",",,,0","16812",",X"
"USW00014861","1975-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","486.5","0","161.6",",0","12",",0","9",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","12.2",",0,08,+","","","0",",,0,31,+","47.2",",,0,10,","35.0",",0,02,+","0.3","0","0.3",",0","183.8",",,,0","38.3",",X","0",",,,0","23.54",",0","28.43",",,,0","18.65",",,,0","9822",",X"
"USW00014861","1975-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","504.1","0","17.6",",0","14",",0","10",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","5.0",",0,14,","","","0",",,0,30,+","35.8",",,0,24,","27.2",",0,08,","70.0","0","69.7",",0","121.9",",,,0","40.6",",X","0",",,,0","16.60",",0","21.06",",,,0","12.13",",,,0","9150",",X"
"USW00014861","1975-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","513.3","0","9.2",",0","11",",0","5",",0","1",",0","","","0",",0","0",",0","2",",0","0",",0","12",",0","0",",0","","","-3.3",",0,31,","","","0",",,0,31,+","35.8",",,0,17,","27.8",",0,14,","232.9","0","162.9",",0","86.9",",,,0","45.6",",X","0",",,,0","13.37",",0","18.80",",,,0","7.95",",,,0","9456",",X"
"USW00014861","1975-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","515.0","0","1.7",",0","11",",0","5",",0","0",",0","","","0",",0","0",",0","8",",0","0",",0","6",",0","0",",0","","","-3.9",",0,24,","","","5",",,0,14,","16.0",",,0,12,","25.6",",0,06,","497.2","0","264.3",",0","43.3",",,,0","37.9",",X","5",",,,0","9.58",",0","14.46",",,,0","4.70",",,,0","6888",",X"
"USW00014861","1975-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","515.0","0","0.0",",0","16",",0","7",",0","0",",0","","","0",",0","0",",0","22",",0","6",",0","0",",0","0",",0","","","-11.7",",0,19,","","","10",",,0,21,","12.4",",,0,09,","18.9",",0,14,","1021.3","0","524.1",",0","75.2",",,,0","29.3",",X","29",",,,0","1.43",",0","5.38",",,,0","-2.53",",,,0","5124",",X"
"USW00014861","1976-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","17",",0","9",",0","0",",0","","","4",",0","1",",0","31",",0","16",",0","0",",0","0",",0","","","-18.3",",0,09,","","","71",",,0,08,","11.2",",,0,07,","14.4",",0,26,","1703.7","0","682.4",",0","66.2",",,,0","28.5",",X","224",",,,0","-3.68",",0","0.53",",,,0","-7.89",",,,0","5094",",X"
"USW00014861","1976-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","","","1",",0","1",",0","17",",0","6",",0","1",",0","0",",0","","","-18.3",",0,02,","","","33",",,0,05,","14.5",",,0,05,","21.7",",0,29,","2116.4","0","412.7",",0","47.8",",,,0","44.4",",X","36",",,,0","4.10",",0","9.52",",,,0","-1.32",",,,0","8328",",X"
"USW00014861","1976-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","1.4","0","1.4",",0","14",",0","9",",0","1",",0","","","2",",0","0",",0","11",",0","1",",0","9",",0","0",",0","","","-8.3",",0,17,","","","25",",,0,16,+","26.9",",,0,31,","25.0",",0,30,+","2431.0","0","314.6",",0","87.7",",,,0","48.0",",X","56",",,,0","8.23",",0","13.80",",,,0","2.65",",,,0","10722",",X"
"USW00014861","1976-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","26.6","0","25.2",",0","8",",0","4",",0","0",",0","","","0",",0","0",",0","8",",0","0",",0","11",",0","1",",0","","","-5.0",",0,12,","","","13",",,0,02,","16.3",",,0,21,","32.8",",0,18,","2666.6","0","235.6",",0","36.1",",,,0","60.3",",X","13",",,,0","11.32",",0","17.83",",,,0","4.81",",,,0","14424",",X"
"USW00014861","1976-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","45.8","0","19.2",",0","11",",0","8",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","1.7",",0,08,","","","0",",,0,31,+","9.1",",,0,31,","28.3",",0,15,","2796.3","0","129.7",",0","41.6",",,,0","41.8",",X","0",",,,0","14.77",",0","20.59",",,,0","8.95",",,,0","11256",",X"
"USW00014861","1976-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","171.7","0","125.9",",0","13",",0","8",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","11.1",",0,04,+","","","0",",,0,30,+","26.4",",,0,01,","32.8",",0,10,","2799.9","0","3.6",",0","89.1",",,,0","","","0",",,,0","22.41",",0","27.90",",,,0","16.91",",,,0","",""
"USW00014861","1976-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","274.1","0","102.4",",0","11",",0","11",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","12.2",",0,13,","","","0",",,0,31,+","24.1",",,0,28,","31.7",",0,15,","1.4","0","1.4",",0","108.5",",,,0","","","0",",,,0","21.59",",0","26.53",",,,0","16.65",",,,0","",""
"USW00014861","1976-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","363.6","0","89.5",",0","5",",0","4",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","7.8",",0,31,","","","0",",,0,31,+","27.4",",,0,07,","32.2",",0,25,+","12.4","0","11.0",",0","76.7",",,,0","","","0",",,,0","20.86",",0","26.56",",,,0","15.16",",,,0","",""
"USW00014861","1976-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","387.0","0","23.4",",0","12",",0","8",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","3.9",",0,25,","","","0",",,0,30,+","18.0",",,0,27,+","30.6",",0,13,","72.5","0","60.1",",0","71.3",",,,0","46.9",",X","0",",,,0","17.11",",0","22.68",",,,0","11.53",",,,0","10548",",X"
"USW00014861","1976-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","389.2","0","2.2",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","6",",0","0",",0","","","-3.3",",0,28,","0",",,0,31,+","0",",T,0,27,","28.2",",,0,09,","26.1",",0,05,","352.1","0","279.6",",0","102.3",",,,0","20.2",",X","0",",T,,0","9.39",",0","13.60",",,,0","5.18",",,,0","4578",",X"
"USW00014861","1976-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","389.2","0","0.0",",0","9",",0","1",",0","0",",0","0",",0","1",",0","0",",0","23",",0","6",",0","0",",0","0",",0","","","-13.9",",0,30,","0",",,0,30,+","30",",,0,28,","7.1",",,0,28,","17.8",",0,27,","840.2","0","488.1",",0","15.5",",,,0","30.4",",X","76",",,,0","2.06",",0","6.12",",,,0","-2.00",",,,0","5514",",X"
"USW00014861","1976-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","389.2","0","0.0",",0","13",",0","4",",0","0",",0","","","2",",0","0",",0","30",",0","13",",0","0",",0","0",",0","","","-16.1",",0,30,+","","","25",",,0,26,+","13.5",",,0,06,","15.0",",0,19,","1496.1","0","655.9",",0","39.3",",,,0","17.8",",X","95",",,,0","-2.83",",0","1.88",",,,0","-7.53",",,,0","3102",",X"
"USW00014861","1977-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","17",",0","6",",0","0",",0","","","7",",0","6",",0","31",",0","28",",0","0",",0","0",",0","","","-25.6",",0,17,","","","69",",,0,14,","5.8",",,0,14,","3.3",",0,28,","2361.0","0","864.9",",0","31.8",",,,0","19.2",",X","406",",,,0","-9.57",",0","-5.30",",,,0","-13.83",",,,0","3498",",X"
"USW00014861","1977-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","","","2",",0","1",",0","22",",0","10",",0","0",",0","0",",0","","","-18.3",",0,08,","","","36",",,0,04,","9.4",",,0,24,","20.6",",0,27,","2893.9","0","532.9",",0","24.1",",,,0","17.9",",X","116",",,,0","-0.70",",0","3.74",",,,0","-5.14",",,,0","3198",",X"
"USW00014861","1977-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","5.8","0","5.8",",0","15",",0","8",",0","1",",0","","","0",",0","0",",0","14",",0","0",",0","6",",0","0",",0","","","-6.7",",0,25,","","","8",",,0,01,","29.5",",,0,18,","27.2",",0,30,","3211.2","0","317.3",",0","113.6",",,,0","55.3",",X","8",",,,0","8.29",",0","13.82",",,,0","2.76",",,,0","12336",",X"
"USW00014861","1977-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","26.3","0","20.5",",0","11",",0","6",",0","1",",0","","","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","","","-6.1",",0,09,","","","8",",,0,06,+","49.8",",,0,02,","29.4",",0,21,","3409.6","0","198.4",",0","100.1",",,,0","52.4",",X","21",",,,0","12.40",",0","18.38",",,,0","6.42",",,,0","13002",",X"
"USW00014861","1977-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","109.4","0","83.1",",0","10",",0","7",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","","","2.8",",0,10,+","","","0",",,0,31,+","31.8",",,0,18,","32.2",",0,29,+","3463.7","0","54.1",",0","95.5",",,,0","66.7",",X","0",",,,0","19.27",",0","26.01",",,,0","12.53",",,,0","17946",",X"
"USW00014861","1977-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","188.6","0","79.2",",0","12",",0","8",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","6.1",",0,08,+","","","0",",,0,30,+","19.1",",,0,17,","31.7",",0,27,","3501.0","0","37.3",",0","63.3",",,,0","49.2",",X","0",",,,0","19.73",",0","25.09",",,,0","14.37",",,,0","13344",",X"
"USW00014861","1977-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","381.1","0","192.5",",0","13",",0","6",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","10.0",",0,27,","","","0",",,0,31,+","29.2",",,0,07,","35.0",",0,16,","1.4","0","1.4",",0","68.8",",,,0","55.2",",X","0",",,,0","24.50",",0","30.20",",,,0","18.80",",,,0","15840",",X"
"USW00014861","1977-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","524.4","0","143.3",",0","11",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","10.0",",0,25,+","","","0",",,0,31,+","17.8",",,0,14,","33.3",",0,28,","5.9","0","4.5",",0","74.3",",,,0","51.4",",X","0",",,,0","22.81",",0","27.56",",,,0","18.06",",,,0","13590",",X"
"USW00014861","1977-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","597.8","0","73.4",",0","13",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","","","9.4",",0,29,","","","0",",,0,30,+","13.2",",,0,19,","32.8",",0,01,","23.9","0","18.0",",0","59.1",",,,0","44.0",",X","0",",,,0","20.18",",0","24.58",",,,0","15.78",",,,0","9936",",X"
